"","mean_O2ml_L","mean_O2Sat","mean_T_degC","mean_Salnty","mean_ChlorA","mean_PO4uM","Depth_zone","Water_density_class"
"287",5.61166666666667,94.5166666666667,13.4366666666667,33.1381666666667,0.32,0.566666666666667,"Intermediate","Light"
"288",2.83764705882353,43.3235294117647,7.95647058823529,33.8552352941176,0.0414285714285714,2.08588235294118,"Deep","Intermediate"
"289",5.9,102.2,14.85,33.0658,0.12,0.378,"Very shallow","Light"
"290",5.9125,102.075,14.6925,33.06675,0.16,0.37,"Shallow","Light"
"291",5.85333333333333,98.9333333333333,13.6466666666667,33.071,0.39,0.51,"Intermediate","Light"
"292",5.886,101.98,14.864,33.064,0.124,0.35,"Very shallow","Light"
"293",5.91,101.98,14.668,33.066,0.17,0.356,"Shallow","Light"
"294",5.66666666666667,95.05,13.2216666666667,33.1066666666667,0.371666666666667,0.621666666666667,"Intermediate","Light"
"295",2.52823529411765,38.3764705882353,7.79705882352941,33.8935294117647,0.03,2.18764705882353,"Deep","Intermediate"
"296",5.778,101.88,15.684,33.2082,0.07,0.35,"Very shallow","Light"
"297",5.75,101.666666666667,15.8183333333333,33.2643333333333,0.095,0.35,"Shallow","Light"
"298",5.61166666666667,96.1666666666667,14.245,33.2566666666667,0.216666666666667,0.505,"Intermediate","Light"
"299",2.77058823529412,42.7235294117647,8.30117647058823,33.8585882352941,0.06,2.12176470588235,"Deep","Intermediate"
"300",5.61,101.94,17.118,33.5404,0.07,0.35,"Very shallow","Light"
"301",5.59,101.56,17.132,33.5406,0.066,0.352,"Shallow","Light"
"302",5.57,100.157142857143,16.5828571428571,33.5392857142857,0.135714285714286,0.382857142857143,"Intermediate","Light"
"303",2.752,42.6133333333333,8.35666666666667,33.9139333333333,0.058,2.09133333333333,"Deep","Intermediate"
"304",5.6025,101.525,16.99,33.51475,0.07,0.3325,"Very shallow","Light"
"305",5.6025,101.475,16.9775,33.5135,0.07,0.335,"Shallow","Light"
"306",5.63428571428571,100.671428571429,16.3014285714286,33.4502857142857,0.154285714285714,0.344285714285714,"Intermediate","Light"
"307",3.09705882352941,48.1470588235294,8.57117647058823,33.833,0.108571428571429,1.93,"Deep","Light"
"308",5.67,101.9,16.5925,33.39475,0.06,0.3525,"Very shallow","Light"
"309",5.666,101.7,16.548,33.3988,0.064,0.344,"Shallow","Light"
"310",5.6175,97.55,14.895,33.3,0.2075,0.465,"Intermediate","Light"
"311",5.666,101.82,16.59,33.39,0.06,0.346,"Very shallow","Light"
"312",5.66,101.625,16.55,33.395,0.065,0.34,"Shallow","Light"
"313",5.64833333333333,97.7166666666667,14.7166666666667,33.2616666666667,0.236666666666667,0.453333333333333,"Intermediate","Light"
"314",2.95111111111111,45.8944444444444,8.60888888888889,33.8405555555556,0.08125,1.98111111111111,"Deep","Intermediate"
"315",5.7,101.76,16.294,33.2748,0.07,0.38,"Very shallow","Light"
"316",5.696,101.58,16.256,33.2766,0.074,0.37,"Shallow","Light"
"317",5.54857142857143,94.4571428571429,13.8971428571429,33.2007142857143,0.274285714285714,0.6,"Intermediate","Light"
"318",2.448,37.12,7.73466666666667,33.9398,0.036,2.286,"Deep","Intermediate"
"319",5.694,101.68,16.298,33.2872,0.07,0.38,"Very shallow","Light"
"320",5.694,101.64,16.302,33.2882,0.07,0.366,"Shallow","Light"
"321",5.60285714285714,96.0142857142857,14.2157142857143,33.2364285714286,0.225714285714286,0.545714285714286,"Intermediate","Light"
"322",2.7525,42.1125,8.088125,33.881625,0.0633333333333333,2.149375,"Deep","Intermediate"
"323",5.77,101.48,15.568,33.1902,0.07,0.36,"Very shallow","Light"
"324",5.776,101.52,15.562,33.1906,0.07,0.36,"Shallow","Light"
"325",5.74833333333333,99.95,15.01,33.1875,0.156666666666667,0.396666666666667,"Intermediate","Light"
"326",2.94882352941176,46.0411764705882,8.64,33.8190588235294,0.0928571428571429,2.00294117647059,"Deep","Light"
"327",5.9,102.46,14.978,33.0962,0.134,0.39,"Very shallow","Light"
"328",5.932,102.32,14.646,33.0642,0.184,0.384,"Shallow","Light"
"329",5.47,90.9166666666667,12.775,33.1113333333333,0.438333333333333,0.696666666666667,"Intermediate","Light"
"330",2.45941176470588,37.3823529411765,7.81823529411765,33.8666470588235,0.0257142857142857,2.25647058823529,"Deep","Intermediate"
"331",5.84,102.06,15.246,33.2134,0.134,0.39,"Very shallow","Light"
"332",5.85,102.1,15.1883333333333,33.2203333333333,0.175,0.391666666666667,"Shallow","Light"
"333",4.67666666666667,75.6666666666667,11.3416666666667,33.3358333333333,0.38,1.15666666666667,"Intermediate","Light"
"334",2.07823529411765,31.2411764705882,7.47705882352941,34.0226470588235,0.00285714285714286,2.45470588235294,"Deep","Intermediate"
"335",5.8325,101.8,15.2075,33.1545,0.0925,0.38,"Very shallow","Light"
"336",5.8275,100.825,14.7725,33.14625,0.21,0.4025,"Shallow","Light"
"337",4.71166666666667,75.2333333333333,10.85,33.2711666666667,0.16,1.19166666666667,"Intermediate","Light"
"338",2.27117647058824,34.1941176470588,7.51117647058824,33.9724117647059,0.00285714285714286,2.36588235294118,"Deep","Intermediate"
"339",5.825,102.075,15.4125,33.15225,0.08,0.37,"Very shallow","Light"
"340",5.832,101.94,15.284,33.1488,0.096,0.372,"Shallow","Light"
"341",5.34,87.425,12.06,33.188,0.24,0.81,"Intermediate","Light"
"342",5.81,101.86,15.424,33.1522,0.08,0.36,"Very shallow","Light"
"343",5.83333333333333,101.633333333333,15.1333333333333,33.1275,0.121666666666667,0.366666666666667,"Shallow","Light"
"344",5.41833333333333,89.45,12.4433333333333,33.1841666666667,0.325,0.725,"Intermediate","Light"
"345",2.56529411764706,38.9470588235294,7.83470588235294,33.8996470588235,0.02,2.19529411764706,"Deep","Intermediate"
"346",5.8225,101.775,15.2825,33.12975,0.0825,0.36,"Very shallow","Light"
"347",5.875,101.775,14.8625,33.1095,0.1975,0.3725,"Shallow","Light"
"348",5.22,85.4,12.0216666666667,33.2401666666667,0.271666666666667,0.84,"Intermediate","Light"
"349",2.27352941176471,34.6823529411765,8.05176470588235,33.9615294117647,0.02,2.28529411764706,"Deep","Intermediate"
"350",5.9,103.28,15.328,33.2232,0.196,0.39,"Very shallow","Light"
"351",5.50333333333333,94.0333333333333,14.0216666666667,33.2616666666667,0.523333333333333,0.608333333333333,"Shallow","Light"
"352",3.76166666666667,59.6666666666667,10.48,33.5616666666667,0.118333333333333,1.515,"Intermediate","Intermediate"
"353",1.75823529411765,26.8058823529412,8.01882352941177,34.1028823529412,0.01,2.44823529411765,"Deep","Intermediate"
"354",5.846,103.7,16.006,33.193,0.182,0.34,"Very shallow","Light"
"355",5.234,87.92,13.192,33.2648,0.55,0.75,"Shallow","Light"
"356",4.02666666666667,63.7166666666667,10.3966666666667,33.4815,0.0933333333333333,1.445,"Intermediate","Intermediate"
"357",1.89411764705882,28.8588235294118,8.00176470588235,34.0680588235294,0.00285714285714286,2.41235294117647,"Deep","Intermediate"
"358",5.874,104.7,16.252,33.1852,0.196,0.334,"Very shallow","Light"
"359",5.39285714285714,91.4142857142857,13.6242857142857,33.2448571428571,0.612857142857143,0.664285714285714,"Shallow","Light"
"360",3.96666666666667,62.7666666666667,10.3883333333333,33.5065,0.111666666666667,1.47166666666667,"Intermediate","Intermediate"
"361",2.30636363636364,35.2909090909091,8.64909090909091,34.0429090909091,0.00666666666666667,2.21818181818182,"Deep","Intermediate"
"362",5.8625,104.4,16.205,33.18875,0.21,0.3375,"Very shallow","Light"
"363",5.414,91.32,13.386,33.2524,0.594,0.68,"Shallow","Light"
"364",4.185,66.5,10.63,33.426,0.145,1.365,"Intermediate","Intermediate"
"365",6.122,108.58,16.02,33.1368,0.556,0.328,"Very shallow","Light"
"366",5.08857142857143,85.2428571428571,13.01,33.2805714285714,0.844285714285714,0.827142857142857,"Shallow","Light"
"367",3.45666666666667,54.3833333333333,10.1216666666667,33.6688333333333,0.0533333333333333,1.665,"Intermediate","Intermediate"
"368",1.5125,23.1375,8.08625,34.1690625,0.00666666666666667,2.553125,"Deep","Intermediate"
"369",6.25,110.733333333333,15.925,33.1071666666667,0.796666666666667,0.331666666666667,"Very shallow","Light"
"370",4.01833333333333,65.05,11.3583333333333,33.4258333333333,0.425,1.45666666666667,"Shallow","Light"
"371",6.04166666666667,105.533333333333,15.2,33.1656666666667,1.09,0.376666666666667,"Very shallow","Light"
"372",3.96666666666667,64.7666666666667,11.7316666666667,33.438,0.711666666666667,1.38666666666667,"Shallow","Light"
"373",5.786,99.32,14.366,33.2,1.658,0.52,"Very shallow","Light"
"374",4.10166666666667,67.1833333333333,11.935,33.408,0.526666666666667,1.30666666666667,"Shallow","Light"
"375",3.45333333333333,54.1166666666667,9.92833333333333,33.6785,0.035,1.70166666666667,"Intermediate","Intermediate"
"376",1.51294117647059,23.0058823529412,7.91705882352941,34.1682352941177,0.00714285714285714,2.58058823529412,"Deep","Intermediate"
"377",5.9075,103.575,15.4175,33.20275,0.475,0.3775,"Very shallow","Light"
"378",5.645,96.525,14.0675,33.2285,0.785,0.56,"Shallow","Light"
"379",3.61,57.2333333333333,10.4016666666667,33.6145,0.0916666666666667,1.57,"Intermediate","Intermediate"
"380",1.513125,22.93125,7.719375,34.1450625,0.005,2.565625,"Deep","Intermediate"
"381",5.732,99.04,14.672,33.24,0.778,0.456,"Very shallow","Light"
"382",4.91666666666667,82.25,12.885,33.3366666666667,0.591666666666667,0.878333333333333,"Shallow","Light"
"383",3.57833333333333,56.4166666666667,10.2116666666667,33.6216666666667,0.0733333333333333,1.58333333333333,"Intermediate","Intermediate"
"384",1.615,24.5625,7.91625,34.121875,0.00833333333333333,2.51875,"Deep","Intermediate"
"385",5.84666666666667,98.9333333333333,13.6233333333333,33.2646666666667,2.58333333333333,0.563333333333333,"Very shallow","Light"
"386",4.795,78,11.72,33.33675,0.67,1.0775,"Shallow","Intermediate"
"387",4.13,65,10.22,33.452,0.135,1.455,"Intermediate","Intermediate"
"388",5.9125,101.875,14.5675,33.1535,0.495,0.4,"Very shallow","Light"
"389",5.824,99.6,14.186,33.1512,0.5,0.462,"Shallow","Light"
"390",4.76833333333333,76.1,10.7716666666667,33.3328333333333,0.196666666666667,1.15833333333333,"Intermediate","Intermediate"
"391",2.126,32.0333333333333,7.596,34.0347333333333,0.01,2.40133333333333,"Deep","Intermediate"
"392",5.864,101.7,14.894,33.1546,0.196,0.39,"Very shallow","Light"
"393",5.69,96.86,13.896,33.1894,0.668,0.556,"Shallow","Light"
"394",4.125,65.8833333333333,10.8,33.4308333333333,0.225,1.37666666666667,"Intermediate","Intermediate"
"395",2.20470588235294,33.3529411764706,7.82647058823529,34.0125882352941,0.0257142857142857,2.32941176470588,"Deep","Intermediate"
"396",5.996,102.76,14.334,33.0646,0.364,0.39,"Very shallow","Light"
"397",6.002,102.62,14.212,33.0768,0.542,0.378,"Shallow","Light"
"398",2.16117647058824,32.9882352941176,8.00941176470588,33.9866470588235,0.0185714285714286,2.32470588235294,"Deep","Intermediate"
"399",5.92,102.4,14.802,33.0358,0.106,0.388,"Very shallow","Light"
"400",5.956,102.3,14.442,33.0786,0.326,0.404,"Shallow","Light"
"401",5.32833333333333,88.1666666666667,12.485,33.2025,0.365,0.82,"Intermediate","Light"
"402",2.45,37.1,7.71823529411765,33.917,0.0328571428571429,2.29705882352941,"Deep","Intermediate"
"403",5.81,101.6,15.304,33.1288,0.06,0.364,"Very shallow","Light"
"404",5.8375,101.675,15.1225,33.10675,0.085,0.36,"Shallow","Light"
"405",5.86666666666667,99.3,13.7283333333333,33.0196666666667,0.281666666666667,0.441666666666667,"Intermediate","Light"
"406",2.82941176470588,43.6588235294118,8.35411764705882,33.8209411764706,0.0714285714285714,2.08058823529412,"Deep","Intermediate"
"407",5.75,101.86,15.904,33.2626,0.06,0.36,"Very shallow","Light"
"408",5.76,101.76,15.79,33.2524,0.058,0.36,"Shallow","Light"
"409",5.73166666666667,100.65,15.4866666666667,33.2676666666667,0.168333333333333,0.373333333333333,"Intermediate","Light"
"410",3.27058823529412,51.3235294117647,8.92235294117647,33.7638823529412,0.134285714285714,1.87,"Deep","Light"
"411",5.77,101.9,15.78,33.2048,0.066,0.354,"Very shallow","Light"
"412",5.768,101.86,15.772,33.2178,0.076,0.356,"Shallow","Light"
"413",5.785,100.25,14.87,33.1446666666667,0.228333333333333,0.396666666666667,"Intermediate","Light"
"414",3.02941176470588,47.4176470588235,8.76470588235294,33.7790588235294,0.122857142857143,1.97176470588235,"Deep","Light"
"415",5.8275,102.35,15.5175,33.115,0.0725,0.3775,"Very shallow","Light"
"416",5.838,102.32,15.428,33.124,0.086,0.372,"Shallow","Light"
"417",5.88,100.9,14.43,33.03,0.31,0.415,"Intermediate","Light"
"418",5.205,84.8,11.84,33.24,0.19,0.905,"Deep","Light"
"419",5.72,102.45,16.4625,33.29725,0.05,0.3875,"Very shallow","Light"
"420",5.7475,102.225,16.1225,33.291,0.0725,0.38,"Shallow","Light"
"421",5.67285714285714,99.4571428571429,15.3685714285714,33.3338571428571,0.218571428571429,0.422857142857143,"Intermediate","Light"
"422",3.28666666666667,50.8277777777778,8.53666666666667,33.7332777777778,0.09375,1.92777777777778,"Deep","Intermediate"
"423",5.76,102.56,16.172,33.295,0.05,0.364,"Very shallow","Light"
"424",5.7825,102.225,15.8175,33.27175,0.065,0.365,"Shallow","Light"
"425",5.81285714285714,101.157142857143,15.0428571428571,33.2307142857143,0.184285714285714,0.374285714285714,"Intermediate","Light"
"426",3.27444444444444,50.8055555555556,8.48166666666667,33.7327222222222,0.10625,1.93888888888889,"Deep","Light"
"427",5.84,102.12,15.318,33.1202,0.064,0.384,"Very shallow","Light"
"428",5.84166666666667,102.05,15.2516666666667,33.137,0.0783333333333333,0.376666666666667,"Shallow","Light"
"429",5.72833333333333,98,14.21,33.1591666666667,0.208333333333333,0.476666666666667,"Intermediate","Light"
"430",3.11058823529412,48.1647058823529,8.44,33.7797058823529,0.08,1.99647058823529,"Deep","Light"
"431",5.81,101.64,15.324,33.13,0.06,0.37,"Very shallow","Light"
"432",5.81666666666667,101.5,15.1916666666667,33.13,0.0733333333333333,0.368333333333333,"Shallow","Light"
"433",5.91,101.016666666667,14.22,33.0266666666667,0.255,0.385,"Intermediate","Light"
"434",3.12941176470588,48.8,8.51411764705882,33.7352941176471,0.108571428571429,2,"Deep","Light"
"435",5.8825,102.325,15.0625,33.07675,0.07,0.3975,"Very shallow","Light"
"436",5.89,102.2,14.935,33.11825,0.125,0.3825,"Shallow","Light"
"437",5.73666666666667,96.2166666666667,13.2533333333333,33.1033333333333,0.316666666666667,0.541666666666667,"Intermediate","Light"
"438",2.89,43.9235294117647,7.76529411764706,33.8233529411765,0.04,2.10705882352941,"Deep","Intermediate"
"439",5.954,102.38,14.498,33.0854,0.182,0.4,"Very shallow","Light"
"440",6.10666666666667,104.316666666667,14.145,33.1605,1.81166666666667,0.398333333333333,"Shallow","Light"
"441",4.36,69.04,10.43,33.3526,0.148,1.376,"Intermediate","Intermediate"
"442",1.68,25.5352941176471,8.05470588235294,34.1156470588235,0.0142857142857143,2.50411764705882,"Deep","Intermediate"
"443",5.806,96.04,12.546,33.3284,5.314,0.82,"Very shallow","Intermediate"
"444",5.198,84.54,11.674,33.3494,2.11,1.11,"Shallow","Intermediate"
"445",3.728,56.82,8.726,33.628,0.032,1.792,"Intermediate","Intermediate"
"446",1.54588235294118,23.3647058823529,7.78176470588235,34.1401176470588,0.0114285714285714,2.56764705882353,"Deep","Intermediate"
"447",5.414,89.36,12.396,33.4,3.894,0.974,"Very shallow","Intermediate"
"448",3.7675,60.1,10.6675,33.6375,0.75,1.5525,"Shallow","Intermediate"
"449",2.98,46.6,9.78666666666667,33.81,0.106666666666667,1.86333333333333,"Intermediate","Intermediate"
"450",6.25333333333333,104.233333333333,12.6366666666667,33.408,4.70666666666667,0.803333333333333,"Very shallow","Light"
"451",3.688,58.48,10.46,33.5978,0.606,1.584,"Shallow","Intermediate"
"452",2.9975,46.925,9.87,33.77525,0.0375,1.85,"Intermediate","Intermediate"
"453",6.17666666666667,103.333333333333,12.9116666666667,33.416,5.64833333333333,0.695,"Very shallow","Light"
"454",4.69,75.75,11.355,33.4845,1.9,1.255,"Shallow","Intermediate"
"455",5.81,95.24,12.064,33.5334,12.256,0.922,"Very shallow","Intermediate"
"456",3.51333333333333,55.85,10.4533333333333,33.701,1.86333333333333,1.64333333333333,"Shallow","Intermediate"
"457",2.35166666666667,36.4166666666667,9.29833333333333,33.9686666666667,0.05,2.10666666666667,"Intermediate","Intermediate"
"458",0.891363636363636,13.4272727272727,7.34954545454545,34.1665909090909,0.026,2.89454545454545,"Deep","Dense"
"459",4.1,65.34,10.708,33.6436,0.922,1.636,"Very shallow","Intermediate"
"460",3.436,54.3,10.262,33.7072,0.462,1.754,"Shallow","Intermediate"
"461",5.05,81.625,11.4,33.51675,3.67,1.29,"Very shallow","Intermediate"
"462",4.472,71.8,11.056,33.562,1.96,1.444,"Shallow","Intermediate"
"463",3.46833333333333,53.1833333333333,8.95666666666667,33.6871666666667,0.0333333333333333,1.84166666666667,"Intermediate","Intermediate"
"464",1.618125,24.0625,7.035,34.097625,0.018,2.6325,"Deep","Intermediate"
"465",5.31714285714286,85.9428571428572,11.3671428571429,33.5867142857143,2.73857142857143,1.42571428571429,"Very shallow","Intermediate"
"466",4.68333333333333,75.1666666666667,11.0766666666667,33.5803333333333,2.00333333333333,1.49333333333333,"Shallow","Intermediate"
"467",6.202,103.06,12.742,33.3542,10.02,0.624,"Very shallow","Intermediate"
"468",5.80166666666667,95.25,12.16,33.4431666666667,10.53,0.871666666666667,"Shallow","Intermediate"
"469",5.25666666666667,84.45,11.0066666666667,33.4615,7.45333333333333,1.165,"Intermediate","Intermediate"
"470",1.80117647058824,27.0235294117647,7.41411764705882,34.0567647058824,0.0442857142857143,2.52,"Deep","Intermediate"
"471",5.924,102.28,14.716,33.0372,0.136,0.39,"Very shallow","Light"
"472",5.93,102.44,14.736,33.0404,0.124,0.38,"Shallow","Light"
"473",5.366,87.56,11.888,33.1374,0.336,0.84,"Intermediate","Light"
"474",2.42333333333333,36.3066666666667,7.148,33.896,0.02,2.336,"Deep","Intermediate"
"475",5.942,102.94,14.86,33.0324,0.09,0.38,"Very shallow","Light"
"476",6.006,102.72,14.264,32.9968,0.148,0.388,"Shallow","Light"
"477",4.958,79.34,10.934,33.2128,0.154,1.104,"Intermediate","Light"
"478",2.45176470588235,36.9058823529412,7.42823529411765,33.9032352941176,0.00714285714285714,2.31,"Deep","Intermediate"
"479",5.89,102.14,14.918,33.0272,0.09,0.37,"Very shallow","Light"
"480",5.93166666666667,101.966666666667,14.4933333333333,33.0381666666667,0.126666666666667,0.373333333333333,"Shallow","Light"
"481",5.48,89.18,11.812,33.0534,0.224,0.792,"Intermediate","Light"
"482",2.78411764705882,42.0176470588235,7.49529411764706,33.8555294117647,0.0185714285714286,2.18529411764706,"Deep","Intermediate"
"483",5.84,102.375,15.425,33.13575,0.0675,0.38,"Very shallow","Light"
"484",5.824,102.4,15.552,33.2112,0.08,0.374,"Shallow","Light"
"485",5.705,98.5166666666667,14.6116666666667,33.3253333333333,0.238333333333333,0.435,"Intermediate","Light"
"486",3.09470588235294,47.1411764705882,7.82941176470588,33.7898823529412,0.0485714285714286,2.09705882352941,"Deep","Intermediate"
"487",5.856,102.22,15.226,33.0818,0.07,0.39,"Very shallow","Light"
"488",5.85,102.1,15.22,33.08525,0.07,0.38,"Shallow","Light"
"489",5.73,99.3166666666667,14.8233333333333,33.3353333333333,0.243333333333333,0.395,"Intermediate","Light"
"490",2.97705882352941,45.3705882352941,7.84823529411765,33.8015294117647,0.0528571428571429,2.09705882352941,"Deep","Intermediate"
